State,Plot,Entry,Genotype,envi,envi1,rep,SW,SL,CL,CW,CWT,DTA,DTS,EH,EL,EW,EWT,GWT,KD,KH,KRN,KW,LNA,LNB,PHt,PHt14,PHt21,PHt28,PHt35,PHt42,PHt49,PHt56,PHt63,PHt70
Minnesota,101057,Inbred012,Mo17,X102,M_S1_H,1,8.340513333,11.15398667,173.1821389,19.30124834,11.48333333,83,85,106.4,172.7147083,29.45765,108.45,96.96666667,4.972032361,4.759060415,11,8.470670599,5.4,12.6,196,.,.,14.5,27.83333333,44.33333333,72.33333333,111.1666667,143.1666667,187.5
Minnesota,101053,Inbred014,B004,X102,M_S1_H,1,6.40842,11.50831667,125.1867222,26.03852778,16.1,83,85,99.5,120.6542333,35.15016041,124.9333333,108.8333333,4.259050833,4.679817707,18.66666667,5.863213594,6.4,14.16666667,195.4,.,.,14.83333333,26.33333333,50,78.33333333,105.5,137.3333333,175.3333333
Minnesota,101058,Inbred015,B040,X102,M_S1_H,1,6.938645,10.94888167,129.1201944,24.368125,18.7,82,80,79.5,130.1661806,30.86629167,101.1666667,82.46666667,5.001700972,2.793470835,16.66666667,5.387184175,5.6,13,181.8,.,.,17.5,31.33333333,54.83333333,81,113.1666667,146.8333333,192.1666667
Minnesota,101080,Inbred016,B043,X102,M_S1_H,1,6.691206667,10.97131833,114.4516945,21.9205175,11.18333333,83,84,86.66666667,110.9062778,.,87.35,76.16666667,4.209326806,.,14.66666667,.,5.333333333,13.83333333,159.1666667,.,.,11.33333333,20.4,34.66666667,54,82.16666667,111.3333333,160.1666667
Minnesota,101072,Inbred017,B049,X102,M_S1_H,1,7.05358,11.21537,125.7088334,29.06024584,23.425,88,87,101,125.3198958,38.42878889,132.575,109.15,4.472199167,4.493683333,16.5,7.028225022,6.25,14.75,181.75,.,.,11.33333333,19.66666667,33,59.33333333,87.5,121.1666667,169
Minnesota,101070,Inbred018,B055,X102,M_S1_H,1,6.680623333,12.573,128.17475,26.92117778,17.88333333,83,83,127.8333333,127.2046111,37.12492222,135.95,118.0666667,4.111131111,5.134680556,18.66666667,5.884123641,5.5,15.83333333,210.1666667,.,.,17,31.5,56.16666667,83.83333333,118.3333333,154.6666667,202
Minnesota,101052,Inbred019,B102,X102,M_S1_H,1,6.022128333,10.72007,117.7043056,26.31475278,15.8,83,83,90,115.4659306,34.14130417,92.88,78.58,3.984907222,3.88699375,18.33333333,5.805704566,5.75,15.16666667,173.5,.,.,15.5,26.16666667,48.16666667,73.16666667,103.5,139.8333333,177
Minnesota,101067,Inbred020,B107,X102,M_S1_H,1,6.572885,10.60280667,112.9523889,26.55076111,17.68333333,83,83,115.1666667,113.4057083,33.809305,107.7333333,90.05,3.910506389,3.633152499,16.66666667,6.490476353,6,15.33333333,200.8333333,.,.,17,33,56.83333333,85.5,123,159.8333333,197.5
Minnesota,101065,Inbred021,B111,X102,M_S1_H,1,6.047951667,10.71245,124.1072222,25.95103889,16.38333333,83,83,115.1666667,121.8282778,33.0454,113.2,96.81666667,4.17560125,3.377494446,19,5.390151913,6,15,194.1666667,.,.,17.5,32.83333333,56.83333333,83.33333333,115.6666667,152.8333333,196.1666667
Minnesota,101063,Inbred022,B122,X102,M_S1_H,1,6.192096667,11.48566833,128.0265833,28.34075556,19.5,83,83,108,126.0813667,37.32106667,156.1666667,136.6666667,4.030556667,4.017433335,20.33333333,5.329435858,6.6,14.66666667,210.5,.,.,13.83333333,26,47.33333333,69.83333333,97.66666667,124.1666667,171.4
Minnesota,101081,Inbred023,B123,X102,M_S1_H,1,7.718001667,10.14645333,108.3204167,27.22774167,.,91,91,133.8333333,105.9268194,.,.,.,5.917759028,.,17.33333333,.,6.166666667,16.16666667,227.6666667,.,.,15.33333333,26.33333333,45,73.66666667,104.8333333,145.8333333,197
Minnesota,101077,Inbred024,B125,X102,M_S1_H,1,6.850168333,11.59467667,140.7054167,25.17986667,20.96666667,83,83,135.8333333,139.5941667,35.07105,144.9,123.9333333,4.308933611,4.687358333,17.33333333,6.886184565,5.6,14.5,227.6,.,.,18.66666667,33.16666667,53.83333333,79.66666667,115.8333333,155.6666667,204.8333333
Minnesota,101073,Inbred025,B131,X102,M_S1_H,1,6.21919,11.73014333,135.5830833,26.94887083,20.125,83,83,101.8,133.7971458,36.63076875,147.825,127.7,3.868684584,4.840948958,18.5,6.232181514,5.6,15,188.6,.,.,15.66666667,31.16666667,57.16666667,82.5,116,151.8333333,191.3333333
Minnesota,101074,Inbred026,B154,X102,M_S1_H,1,6.51002,10.75838167,128.2558889,24.76217778,16.76666667,82,82,95.83333333,127.7267222,33.988375,123.1,106.3333333,3.786399167,4.204229165,17,5.932090512,5.333333333,13.83333333,181.5,.,.,16.16666667,33.5,58,83.33333333,113.5,144.6666667,185.8333333
Minnesota,101083,Inbred027,B175,X102,M_S1_H,1,6.898428333,11.29368667,112.522,24.945975,14.6,80,80,82.83333333,113.1534722,35.40266111,111.3833333,96.78333333,4.503666945,4.637616667,17,6.447088571,5.166666667,13.66666667,159.1666667,.,.,15.66666667,28.83333333,50.83333333,77.83333333,111.3333333,142.1666667,173.5
Minnesota,101062,Inbred028,B189,X102,M_S1_H,1,7.11962,11.65013333,112.5474,24.92756,15.34,81,82,99.16666667,107.6325,34.4678,105.94,90.6,4.348501167,4.2291,16,6.767736704,5.2,14.6,198.4,.,.,14.5,24.83333333,49.33333333,65.33333333,103.6666667,141.3333333,183.1666667
Minnesota,101078,Inbred029_33,B73,X102,M_S1_H,1,6.996006667,11.40671667,124.3974878,26.420445,19.858,83.2,83.4,111.7733333,124.0358905,35.88293278,131.198,111.34,4.195512733,4.653227084,17.10666667,6.666572006,6.04,14.8,198.8733333,.,.,15.9,29.3,50.86666667,78.73333333,115.1,154.4333333,196.1666667
Minnesota,102053,Inbred012,Mo17,X102,M_S1_H,2,7.775786667,10.71583667,144.4131111,17.69589778,9.116666667,82,85,104.3333333,144.6106667,29.82383333,74.16666667,65.05,5.266495972,5.172075,11.66666667,7.807861308,5.666666667,12.33333333,201.1666667,.,.,17.66666667,29.33333333,50.66666667,80.66666667,118.5,152.3333333,192.3333333
Minnesota,102051,Inbred014,B004,X102,M_S1_H,2,6.725708333,11.82497,126.746,26.20398056,17.43333333,83,84,90,125.4618889,29.78785,156.0333333,138.6,4.358551806,2.353733335,18.66666667,4.679064536,6.4,14.16666667,184,.,.,14.5,26.83333333,48.16666667,73.66666667,101.3333333,131,166.1666667
Minnesota,102052,Inbred015,B040,X102,M_S1_H,2,6.867525,11.35401167,120.6605834,23.55920556,15.8,81,80,90.33333333,119.7804028,34.93875834,104.8833333,89.08333333,4.377390139,4.766204168,16.66666667,6.097963695,5,13,186,.,.,17.33333333,30,53,80.33333333,113.8333333,148.5,194.6666667
Minnesota,102066,Inbred016,B043,X102,M_S1_H,2,6.465993333,10.560685,112.6955667,22.66204933,10.24,79,79,84.2,111.6478167,30.2895,80.98,70.74,4.163695,3.9116,15.2,5.947329418,5.4,13.6,160.2,.,.,12.66666667,23.83333333,41.16666667,63.16666667,88.16666667,119.4,164
Minnesota,102070,Inbred017,B049,X102,M_S1_H,2,.,.,109.6856667,27.371675,18.26666667,84,85,104.3333333,108.9236667,35.97839445,111.95,93.68333333,4.097037639,4.303359723,17.66666667,6.409024401,6.333333333,15.33333333,188.1666667,.,.,13.16666667,28,44.16666667,72.33333333,100,133.1666667,171
Minnesota,102074,Inbred018,B055,X102,M_S1_H,2,6.638925,10.594975,108.7296389,24.19561667,11.63333333,85,86,139.2,112.8738958,31.27163333,83.31666667,71.68333333,4.351055278,3.538008333,17.33333333,5.684750752,5.6,16,210.8333333,.,.,16,38,62.16666667,87,128.1666667,164.3333333,206.6666667
Minnesota,102081,Inbred019,B102,X102,M_S1_H,2,6.01726,10.14433667,112.1127778,25.17563333,12.8,83,83,101.6666667,110.1954306,31.89774333,86.23333333,73.43333333,3.743342639,3.480858334,17.66666667,5.695924411,5.8,15.5,183.1666667,.,.,17.5,31.5,55.5,83.5,114.3333333,148.6666667,185.1666667
Minnesota,102068,Inbred020,B107,X102,M_S1_H,2,6.20395,10.41484667,110.4370833,27.09968333,17.9,84,83,110,107.6042778,33.12265833,109.275,91.375,4.1760775,3.0114875,19,5.507349036,6,15,190.4,.,.,14.5,29.5,51,78.83333333,113.8333333,151,192.3333333
Minnesota,102076,Inbred021,B111,X102,M_S1_H,2,5.900208333,11.49582833,127.8748889,26.29781945,18.31666667,83,84,106.3333333,125.3437083,34.58492222,129.25,110.9333333,4.014029028,4.143551388,19.66666667,5.524629871,5.5,15.66666667,186.5,.,.,14.5,25,45.66666667,72.16666667,103.3333333,139.3333333,178.3333333
Minnesota,102054,Inbred022,B122,X102,M_S1_H,2,6.24967,9.406255,97.07879999,25.54054667,10.26,83,84,130.75,96.66604999,35.0774,64.3,54.04,4.704847292,4.2799,17.6,5.509945107,5.666666667,15,219,.,.,14,27.16666667,47,74.5,107,145.1666667,192
Minnesota,102055,Inbred023,B123,X102,M_S1_H,2,7.100993333,9.820486667,88.94762499,25.7302,13.325,84,87,122.2,89.27835417,31.676975,68.825,55.5,5.2060475,3.502554165,18.5,4.975807597,6.5,15.8,217,.,.,15.83333333,29,49.16666667,76.33333333,108.3333333,144.5,197.6666667
Minnesota,102056,Inbred024,B125,X102,M_S1_H,2,6.57352,11.38766667,130.1072667,25.06048667,18.1,84,84,124.1666667,128.4753167,32.741235,121.32,103.22,4.446778,3.840374167,16.4,6.280562732,5.4,14.8,220.1666667,.,.,19.66666667,33,57,86.5,121.8333333,161.8333333,212
Minnesota,102065,Inbred025,B131,X102,M_S1_H,2,5.88772,10.17397,113.6755833,24.94809167,15.1,81,82,111,112.7416042,32.35298542,99.825,84.725,3.783726875,3.702446875,18,5.646661184,5.6,15.4,196.5,.,.,18.5,35.66666667,59.5,87,125,159.3333333,200.6
Minnesota,102058,Inbred026,B154,X102,M_S1_H,2,6.079701667,9.487323333,112.5890278,22.64402945,10.48333333,81,83,100.6666667,109.6369833,29.16089333,74.66666667,64.18333333,3.9349045,3.405335666,16,5.725728016,5.166666667,14,183.8333333,.,.,18,33.33333333,54.83333333,79.33333333,109,143.5,182.1666667
Minnesota,102073,Inbred027,B175,X102,M_S1_H,2,7.030296667,10.50014833,98.93652778,24.62953334,.,81,82,85,100.0777639,30.89402,.,.,4.663828056,3.255856667,17.33333333,5.72267984,5,14,171.3333333,.,.,16.5,28.5,46.5,71.66666667,104,134.3333333,172.1666667
Minnesota,102063,Inbred028,B189,X102,M_S1_H,2,6.895041667,11.12879833,109.06125,24.92939444,13.7,82,83,96.83333333,106.7770139,33.8201,97.48333333,83.78333333,3.963952222,4.445352778,16.33333333,6.556075336,5.5,14.16666667,189.1666667,.,.,14.33333333,29.83333333,51,76.33333333,106.3333333,139.8333333,179.6666667
Minnesota,102080,Inbred029_33,B73,X102,M_S1_H,2,6.779048333,10.851515,111.8151744,25.22011156,16.32916667,83.4,84,114.4266667,111.0150039,33.2824067,101.4041667,85.07500001,4.338751095,4.046398153,16.74666667,6.018295002,6.126666667,15.1,196.8266667,.,.,13.83333333,25.36666667,44.73333333,72.4,108.2666667,146.3666667,190.5666667
Minnesota,103065,Inbred012,Mo17,X103,M_S1_L,1,8.204623333,11.028045,178.4858,20.309967,16.3,83,85,88.6,175.895,29.778325,112.6,96.3,4.822825,3.977745835,11.6,7.795947255,5.8,12.2,182.2,.,.,16.33333333,25.83333333,41.16666667,64.16666667,96,128.5,178.6
Minnesota,103062,Inbred014,B004,X103,M_S1_L,1,6.580716667,12.05843833,136.0593333,26.80927667,17.84,84,85,86.66666667,131.5212,35.47364,148.94,131.1,4.0991155,4.332181667,18,6.207270059,6.5,14.33333333,172.1666667,.,.,14.5,25.83333333,45.16666667,69.33333333,94.83333333,121.5,156.3333333
Minnesota,103067,Inbred015,B040,X103,M_S1_L,1,6.453928333,11.00793667,135.0080556,24.59848889,20.31666667,81,82,67.5,133.7415833,.,110.5666667,90.25,4.667073611,.,17.33333333,.,5,13.16666667,159,.,.,15.5,27.5,47,71,97.83333333,130,167.8333333
Minnesota,103058,Inbred016,B043,X103,M_S1_L,1,6.624955,10.80664167,122.4544583,23.05790834,12.2,82,82,76.2,118.1602708,.,87.85,75.65,4.498101875,.,14.5,.,5.6,13.4,162.8,.,.,11.66666667,20.6,38.4,57,79.6,108.4,150.6
Minnesota,103076,Inbred017,B049,X103,M_S1_L,1,6.64591,10.81299167,114.4566333,27.97894667,18.16,87,86,94.66666667,115.2609667,35.63858125,100.72,82.56,4.4103925,3.930782292,18,6.257062492,6.166666667,15,168.8333333,.,.,9.166666667,19,35.66666667,58.33333333,82.66666667,114.6666667,154
Minnesota,103057,Inbred018,B055,X103,M_S1_L,1,6.419426667,12.18586167,134.6341111,26.34615,19.36666667,83,85,106.6666667,133.0113333,37.55601667,152.7333333,133.3666667,3.834870834,5.604933333,19.33333333,6.161992288,5.5,15.33333333,197.25,.,.,16.5,26.16666667,44,68.16666667,94.5,127.1666667,165.1666667
Minnesota,103082,Inbred019,B102,X103,M_S1_L,1,5.889413333,10.77489167,115.5029722,26.89648334,16.58333333,84,83,84.33333333,114.3052917,35.216465,110,93.41666667,3.907525417,4.110249166,20,5.598120188,5.8,15.66666667,171.2,.,.,15.16666667,27.83333333,51.33333333,72.5,95.83333333,125.1666667,160.8333333
Minnesota,103052,Inbred020,B107,X103,M_S1_L,1,6.312111667,10.86844833,116.4660556,27.07710556,18.51666667,83,83,91.8,118.4998195,34.85938333,119.7,101.1833333,3.993232778,3.891138889,18,6.126811406,6,14.8,182.4,.,.,17.16666667,28.6,48.8,72.4,103.6,136.4,172
Minnesota,103064,Inbred021,B111,X103,M_S1_L,1,6.329468333,11.80634333,147.7080556,27.57346389,24.33333333,83,84,97.5,146.1011528,38.17090833,180.05,155.7166667,3.939504722,5.4041675,19.33333333,6.259255971,5.5,15,178.6666667,.,.,12.66666667,22.5,40,64.33333333,94.33333333,123.6666667,165.8333333
Minnesota,103054,Inbred022,B122,X103,M_S1_L,1,6.298776667,10.74504667,124.6293333,29.14861667,17.03333333,83,83,90.66666667,125.2396389,36.79825,120.5,103.4666667,4.493683333,4.1608375,19.33333333,6.104724228,6.166666667,14.66666667,178.3333333,.,.,16,27.83333333,48.16666667,70.83333333,95.33333333,127.3333333,165
Minnesota,103069,Inbred023,B123,X103,M_S1_L,1,7.137188333,11.38703167,116.3214167,28.09486944,24.3,83,84,106.5,105.8933055,.,144.1333333,119.8333333,4.634141806,.,20,.,6.5,15.83333333,198,.,.,15.83333333,28.66666667,49.5,79.33333333,108.1666667,147,189.3333333
Minnesota,103063,Inbred024,B125,X103,M_S1_L,1,6.952191667,11.30427,147.4364167,25.530175,21.76666667,83,83,97.66666667,146.4115972,33.87619167,149.85,128.0833333,4.290818472,4.130410416,16.66666667,6.280074394,5.6,14.83333333,203.2,.,.,14.5,28.16666667,47.83333333,77.33333333,107.5,141.8333333,179
Minnesota,103056,Inbred025,B131,X103,M_S1_L,1,6.348941667,11.165205,136.0805,26.67776111,18.56666667,83,82,92,133.7274722,36.19129583,139.3166667,120.75,3.739903055,4.75676736,18,6.352235617,5.666666667,15.33333333,181.1666667,.,.,18,27.83333333,50.66666667,74.66666667,106.5,137.8333333,177.5
Minnesota,103083,Inbred026,B154,X103,M_S1_L,1,6.604635,10.79605833,132.0376667,25.00376,17.98,81,82,80.66666667,128.3081,33.75712917,121.32,103.34,3.707934333,4.426214583,17.2,6.256898558,5.75,14.16666667,162.25,.,.,18.66666667,31.33333333,54.33333333,77.5,104.5,134.1666667,168.8333333
Minnesota,103080,Inbred027,B175,X103,M_S1_L,1,6.849321667,11.50450667,128.9790833,28.0543,.,81,79,72.33333333,129.7305,38.209855,.,.,4.279353194,4.983374169,18,6.831463039,5.333333333,13.66666667,152,.,.,16.66666667,30.33333333,52.16666667,74,104.1666667,134.3333333,165
Minnesota,103059,Inbred028,B189,X103,M_S1_L,1,7.214446667,12.08129833,101.2542778,25.66317223,14.43333333,83,82,86.16666667,101.2137083,35.00501,87.68333333,73.25,4.665080417,4.606078333,17.33333333,6.265203762,5.2,14.66666667,176.6,.,.,14.83333333,28.16666667,48.5,73,98.83333333,132.3333333,169.3333333
Minnesota,103081,Inbred029_33,B73,X103,M_S1_L,1,6.832388333,11.16372333,123.1109778,27.15097722,21.385,83.2,83,94.98,122.5301292,35.81027819,129.42,108.035,4.192693333,4.247717848,17.73333333,6.249116095,6.04,14.86666667,183.75,.,.,14.93333333,28.24,48.34,74.16666667,106.0333333,140.4,176.9133333
Minnesota,104076,Inbred012,Mo17,X103,M_S1_L,2,7.895378333,10.503535,176.4411,20.91050767,16.92,83,86,87,172.7581,26.28167633,94.2,77.28,5.606499667,2.685584334,11.6,7.084089744,5.2,12.5,183,.,.,12.5,23.83333333,43.83333333,64.83333333,99.33333333,134.3333333,177.8333333
Minnesota,104062,Inbred014,B004,X103,M_S1_L,2,.,.,.,.,.,95,94,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Minnesota,104054,Inbred015,B040,X103,M_S1_L,2,6.829001667,10.68810833,130.857625,24.0522125,18.625,82,80,73.66666667,129.4024167,.,89.225,70.6,5.192500833,.,17.5,.,5.166666667,13,168,.,.,18.16666667,30.16666667,51.83333333,77.83333333,107.8333333,144.6666667,185.3333333
Minnesota,104059,Inbred016,B043,X103,M_S1_L,2,6.516158333,10.89956333,121.9454,22.88963333,13.46,82,81,86.6,120.0107667,32.07596667,102.66,89.2,4.371763333,4.435122225,14.8,6.589936274,5.6,14.2,171,.,.,13,23,40.8,62.4,87,116,161.2
Minnesota,104071,Inbred017,B049,X103,M_S1_L,2,6.74751,11.21304167,115.5488334,28.19011945,20.48333333,84,84,99.66666667,115.0037917,38.06533959,128.9333333,108.45,3.922783055,4.962921875,17.66666667,6.954319627,6.333333333,14.83333333,177.1666667,.,.,12.5,24.16666667,45,69.5,97.16666667,130.6666667,169.3333333
Minnesota,104080,Inbred018,B055,X103,M_S1_L,2,.,.,.,.,.,83,85,104.5,.,.,.,.,.,.,.,.,5.333333333,16,191,.,.,15.8,29,51.16666667,84,113.4,143.2,179.6
Minnesota,104081,Inbred019,B102,X103,M_S1_L,2,6.040755,10.65127833,123.6203889,26.08368333,16.65,83,83,88.83333333,125.0897083,33.84179583,127.4,110.75,3.634087361,3.87905625,18,5.954600993,5.6,15.2,173.2,.,.,16.33333333,30.83333333,54.16666667,80.5,108.8333333,140.1666667,176.1666667
Minnesota,104063,Inbred020,B107,X103,M_S1_L,2,6.70179,10.63773167,122.5197222,27.27607222,19.18333333,83,83,97.33333333,123.9096667,34.731325,118.4666667,99.28333333,3.799928194,3.642606945,17,6.339745101,6.333333333,14.83333333,187.5,.,.,17,32.83333333,55.5,79.33333333,113.1666667,145.1666667,184.6666667
Minnesota,104068,Inbred021,B111,X103,M_S1_L,2,6.041178333,11.72040667,145.4890833,27.69270278,24.66666667,82,83,95.16666667,144.3381458,36.45789,176.35,151.6833333,3.805008194,4.451561668,19.66666667,5.873517698,5.666666667,15.33333333,179.6666667,.,.,16.83333333,30.5,52.16666667,71.16666667,108,141.1666667,180.5
Minnesota,104074,Inbred022,B122,X103,M_S1_L,2,6.240145,11.04773,135.7030278,28.35169167,19.66666667,79,83,96.83333333,134.7275972,36.13820278,144.2666667,124.6,3.798058472,3.893255555,19,5.993800385,6.5,15,193.3333333,.,.,15.83333333,29,49,75.66666667,103.8333333,136.8333333,171.6666667
Minnesota,104060,Inbred023,B123,X103,M_S1_L,2,7.080038333,11.17959833,116.0533056,28.33546389,21.08333333,83,85,121.8333333,111.1377,.,111.6833333,90.6,4.963795,.,18.33333333,.,6,15.83333333,221.6666667,.,.,15.83333333,27.5,50.5,76.66666667,107.6666667,143.6666667,192.1666667
Minnesota,104077,Inbred024,B125,X103,M_S1_L,2,6.881918333,11.51678333,150.3644722,25.99266667,24,82,83,105.1666667,148.6817222,33.60568167,147.6333333,123.6333333,4.315671667,3.7861875,17,6.291659426,6,14.4,209.6666667,.,.,18.33333333,30,52.16666667,79.33333333,109.3333333,143.6666667,182
Minnesota,104053,Inbred025,B131,X103,M_S1_L,2,6.663901667,11.55340167,135.1703333,27.17080333,20.72,83,83,95,132.41655,36.40384445,139.26,118.54,3.70332,4.733219446,17.6,6.612592327,5.8,15.2,178.6,.,.,15.5,25,45.33333333,65.5,104,144,174.2
Minnesota,104070,Inbred026,B154,X103,M_S1_L,2,6.49859,11.09874167,140.2750278,25.50442222,21.58333333,83,83,79.33333333,138.2888889,35.11126667,148.4166667,126.8333333,3.720165139,5.070122222,17.33333333,6.408514128,5.166666667,13.83333333,166.6,.,.,15.66666667,26.83333333,49.33333333,73.83333333,101,128.5,163.1666667
Minnesota,104061,Inbred027,B175,X103,M_S1_L,2,6.986905,11.33729,126.2133056,27.543125,21.2,80,80,78.83333333,122.174,36.693475,154.3,133.1,4.196485695,4.869920833,18,6.404219527,5,14,155,.,.,13.5,27.66666667,45.16666667,71.83333333,106.3333333,139.3333333,171.8333333
Minnesota,104069,Inbred028,B189,X103,M_S1_L,2,6.86689,11.85799,110.9091,25.70776333,16.12,83,83,82.33333333,109.8020834,34.9377,107.62,91.5,4.343061333,4.605866665,17.6,6.097778981,5.333333333,14.33333333,168.8333333,.,.,12.5,26.16666667,46.33333333,70,96.16666667,129.3333333,166.5
Minnesota,104079,Inbred029_33,B73,X103,M_S1_L,2,6.841278333,10.90591333,120.5272333,26.51656283,18.57458333,83,83.4,95.97666667,118.4774181,34.18324063,107.96125,89.38666667,4.234074167,4.017940451,17.02666667,6.711863602,6.01,14.47,186.7233333,.,.,17.25,30.33333333,50.76666667,74.71666667,111.8833333,145.9566667,182.37
Minnesota,105070,Inbred012,Mo17,X105,M_S2_H,1,8.112548333,10.96306333,158.6018333,18.86707767,9.08,65,66,96.83333333,157.5011667,29.00299,104.84,95.76,4.940067167,5.067956167,11.2,8.203485474,5.166666667,11.83333333,185.6666667,.,19.66666667,32.16666667,48.66666667,90.5,125,171.3333333,191.8333333,.
Minnesota,105051,Inbred014,B004,X105,M_S2_H,1,6.125633333,11.454765,123.7579722,24.73430833,14.53333333,68,68,92,121.1597639,33.06039306,122.7666667,108.2333333,4.370264028,4.163042361,19,5.499410251,6,13.2,182.5,.,17.5,30.16666667,59.5,84.5,115,159.8333333,180.6666667,.
Minnesota,105078,Inbred015,B040,X105,M_S2_H,1,6.23697,10.82675,117.3091945,22.40950278,12.3,66,67,82.16666667,112.7019167,31.12064445,91.5,79.2,4.334457083,4.355570834,15.6,6.328001249,5,12.83333333,174.5,.,19.16666667,35.16666667,58.83333333,86.33333333,122,169,196.5,.
Minnesota,105064,Inbred016,B043,X105,M_S2_H,1,6.493086667,10.77192833,105.0501667,20.89333445,9.433333333,68,68,89.66666667,103.5737917,29.47273125,76.78333333,67.35,4.308333889,4.255584791,14,6.666066484,5,13.16666667,167.3333333,.,12,20.83333333,39.16666667,61.83333333,86.66666667,126,163.8333333,.
Minnesota,105069,Inbred017,B049,X105,M_S2_H,1,6.380691667,9.928013333,114.3529167,26.88519444,17.13333333,69,67,89,113.3122222,33.64759167,105.55,88.41666667,3.976440556,3.364335835,17.33333333,6.045300806,5.833333333,13.83333333,179.3333333,.,15.16666667,28,49.33333333,74.83333333,109.6666667,157,168,.
Minnesota,105074,Inbred018,B055,X105,M_S2_H,1,6.098116667,11.11906167,117.6090555,23.83507778,12.58333333,67,67,119.3333333,117.3709306,31.79577292,105.8833333,93.3,3.931020417,4.054607291,18.33333333,5.752358005,5.5,15.33333333,195.1666667,.,19.83333333,36.66666667,63.5,89.5,124.3333333,172.8333333,198.8333333,.
Minnesota,105072,Inbred019,B102,X105,M_S2_H,1,6.508961667,11.066145,110.9803611,22.51163195,12.38333333,66,67,90.5,109.5445556,30.06725,90.76666667,78.38333333,4.110654861,3.777809028,17,5.583773759,5.666666667,14.5,177.1666667,.,18.33333333,31,53.16666667,79.83333333,116.8333333,162.8333333,173.5,.
Minnesota,105079,Inbred020,B107,X105,M_S2_H,1,6.463241667,10.14476,106.2143333,25.87871944,15.33333333,67,67,99.16666667,106.2919445,32.09554583,94.65,79.31666667,4.34705125,3.108413195,17.33333333,5.834068942,6,14.16666667,185.2,.,18.16666667,36.33333333,59.33333333,89.5,120,165,190.8333333,.
Minnesota,105081,Inbred021,B111,X105,M_S2_H,1,.,.,.,.,.,66,66,113.8333333,.,.,.,.,.,.,.,.,5.333333333,14.5,175.3333333,.,17.83333333,32,60.33333333,87.5,123.3333333,174.3333333,206.1666667,.
Minnesota,105075,Inbred022,B122,X105,M_S2_H,1,6.666865,10.25609667,107.2162222,25.94151389,12.61666667,68,68,113.8333333,106.0714583,31.39845694,84.33333333,71.71666667,4.095944028,2.728471528,17.66666667,5.628107431,6.2,14.83333333,198.8,.,18.5,35,59.5,84.83333333,116.1666667,163.6666667,190.5,.
Minnesota,105053,Inbred023,B123,X105,M_S2_H,1,6.489911667,10.58566167,115.1501945,27.55265,20.4,69,69,130.8,105.4523333,33.9074125,113.4666667,93.06666667,4.119597778,3.386137499,19.66666667,5.475491326,4.833333333,15.33333333,225.6,.,16.66666667,28,49.83333333,73.16666667,106.5,157.5,191,.
Minnesota,105066,Inbred024,B125,X105,M_S2_H,1,6.434666667,11.39422833,119.8456667,23.83684167,15,68,68,112,115.3724444,32.16222083,110.7166667,95.71666667,4.292300139,4.162689583,18,5.643770409,5.833333333,14.33333333,214.4,.,21.83333333,39.66666667,67.83333333,82,137.8333333,184.1666667,196.5,.
Minnesota,105067,Inbred025,B131,X105,M_S2_H,1,6.346401667,11.636375,135.6818611,25.32732778,17.35,68,65,97.83333333,130.1767639,34.05134583,134.25,116.9,3.856866528,4.362009029,18.33333333,5.860153639,5.666666667,14.33333333,187.8333333,.,19,36.83333333,63.33333333,92.83333333,128.1666667,173.3333333,195.3333333,.
Minnesota,105055,Inbred026,B154,X105,M_S2_H,1,5.986991667,10.601325,117.4009167,22.52203889,14.25,67,65,86.66666667,116.0691806,31.57347,99.73333333,85.48333333,4.034437222,4.52882,17.66666667,5.510610078,5.833333333,13,175.6666667,.,19,33.66666667,57,84.5,116.8333333,159,181.5,.
Minnesota,105065,Inbred027,B175,X105,M_S2_H,1,6.488641667,10.62058667,117.1433889,24.60589722,12.48333333,66,66,78,114.4481667,31.9643125,103.55,91.06666667,4.578138333,3.679207639,18,5.590822138,5.5,12.16666667,170.6666667,.,19.16666667,32.83333333,58,88.33333333,126.3333333,168.8333333,189.6666667,.
Minnesota,105076,Inbred028,B189,X105,M_S2_H,1,6.735445,11.23209167,103.28275,23.25758056,11.88333333,68,68,108.5,103.4626667,31.3705875,88.13333333,76.25,4.13496125,4.056503472,16,6.159600451,5.5,14.16666667,193.3333333,.,16.5,24,47.66666667,74,106.1666667,151.8333333,188.8333333,.
Minnesota,105083,Inbred029_33,B73,X105,M_S2_H,1,6.683586667,10.72028167,113.3418556,24.45695444,15.82333333,67.2,67,106.0333333,110.2393161,32.43555306,111.69,95.86666666,4.081910528,4.009054862,17.66666667,5.761015026,5.833333333,14.26666667,191.3666667,.,19.3,34.5,59.1,84.16666667,124.8666667,173.4,195.2,.
Minnesota,106061,Inbred012,Mo17,X105,M_S2_H,2,8.020896667,10.98528833,156.1994167,18.61615389,9.75,65,66,84,153.209625,28.6242125,101.6,91.85,4.855792084,5.004029304,11,8.227300652,5.666666667,11.5,177,.,19.83333333,32.33333333,53.83333333,88.16666667,117.5,155.6666667,177.6666667,.
